m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut,f_isco_hz,band,in_pta,in_lisa,in_gap,p_orb_isco_rest_days,p_orb_isco_obs_days,in_stripe82,in_ptf,in_lsst,expected_sin_stripe82,expected_saw_stripe82,expected_sin_lsst,expected_saw_lsst
3.888190e+08,3.888190e+08,0.41084301,1.43401972,3.384866e+08,7.776380e+08,1.00000000,0.25000000,1,5.654526e-06,gap,0,0,1,4.093738e+00,9.964238e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
4.862666e+06,4.862666e+06,0.41093799,1.43345715,4.233197e+06,9.725332e+06,1.00000000,0.25000000,1,4.521362e-04,lisa,0,1,0,5.119729e-02,1.245864e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.169150e+07,1.169150e+07,0.41095001,1.43338603,1.017804e+07,2.338299e+07,1.00000000,0.25000000,1,1.880501e-04,gap,0,0,1,1.230956e-01,2.995392e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
7.770771e+08,7.770771e+08,0.41095001,1.43338603,6.764849e+08,1.554154e+09,1.00000000,0.25000000,1,2.829304e-06,gap,0,0,1,8.181569e+00,1.990892e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.087851e+06,2.087851e+06,0.41095001,1.43338603,1.817579e+06,4.175701e+06,1.00000000,0.25000000,1,1.053039e-03,lisa,0,1,0,2.198224e-02,5.349127e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.809640e+07,3.809640e+07,0.41106001,1.43273485,3.316484e+07,7.619279e+07,1.00000000,0.25000000,1,5.771116e-05,gap,0,0,1,4.011035e-01,9.757784e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.318423e+08,3.318423e+08,0.41106400,1.43271121,2.888855e+08,6.636847e+08,1.00000000,0.25000000,1,6.625398e-06,gap,0,0,1,3.493850e+00,8.499529e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.164998e+06,2.164998e+06,0.41108701,1.43257506,1.884741e+06,4.329997e+06,1.00000000,0.25000000,1,1.015515e-03,lisa,0,1,0,2.279450e-02,5.544934e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.125180e+07,1.125180e+07,0.41123500,1.43169961,9.795262e+06,2.250360e+07,1.00000000,0.25000000,1,1.953987e-04,gap,0,0,1,1.184662e-01,2.880743e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.820387e+08,4.820387e+08,0.41126901,1.43149855,4.196390e+08,9.640773e+08,1.00000000,0.25000000,1,4.561019e-06,gap,0,0,1,5.075214e+00,1.234038e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
8.262208e+07,8.262208e+07,0.41130701,1.43127392,7.192670e+07,1.652442e+08,1.00000000,0.25000000,1,2.661017e-05,gap,0,0,1,8.698986e-01,2.114962e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.540582e+07,2.540582e+07,0.41131499,1.43122671,2.211705e+07,5.081163e+07,1.00000000,0.25000000,1,8.653874e-05,gap,0,0,1,2.674889e-01,6.503260e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
6.751506e+08,6.751506e+08,0.41131499,1.43122671,5.877527e+08,1.350301e+09,1.00000000,0.25000000,1,3.256440e-06,gap,0,0,1,7.108421e+00,1.728218e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.754783e+08,2.754783e+08,0.41142899,1.43055309,2.398178e+08,5.509566e+08,1.00000000,0.25000000,1,7.980982e-06,gap,0,0,1,2.900413e+00,7.049609e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.753794e+06,1.753794e+06,0.41143700,1.43050574,1.526766e+06,3.507588e+06,1.00000000,0.25000000,1,1.253618e-03,lisa,0,1,0,1.846508e-02,4.487947e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.638102e+07,2.638102e+07,0.41143700,1.43050574,2.296601e+07,5.276203e+07,1.00000000,0.25000000,1,8.333975e-05,gap,0,0,1,2.777564e-01,6.750885e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.860304e+06,1.860304e+06,0.41145200,1.43041718,1.619489e+06,3.720608e+06,1.00000000,0.25000000,1,1.181843e-03,lisa,0,1,0,1.958648e-02,4.760332e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.976026e+06,2.976026e+06,0.41145200,1.43041718,2.590781e+06,5.952052e+06,1.00000000,0.25000000,1,7.387662e-04,lisa,0,1,0,3.133352e-02,7.615354e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.235617e+07,1.235617e+07,0.41150501,1.43010405,1.075667e+07,2.471234e+07,1.00000000,0.25000000,1,1.779344e-04,gap,0,0,1,1.300937e-01,3.161413e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.501904e+07,3.501904e+07,0.41154701,1.42985610,3.048585e+07,7.003808e+07,1.00000000,0.25000000,1,6.278263e-05,gap,0,0,1,3.687031e-01,8.958955e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.168615e+07,1.168615e+07,0.41155100,1.42983252,1.017339e+07,2.337231e+07,1.00000000,0.25000000,1,1.881361e-04,gap,0,0,1,1.230394e-01,2.989651e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.036507e+08,2.036507e+08,0.41155899,1.42978536,1.772883e+08,4.073015e+08,1.00000000,0.25000000,1,1.079587e-05,gap,0,0,1,2.144166e+00,5.209864e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.758518e+08,1.758518e+08,0.41157401,1.42969669,1.530879e+08,3.517036e+08,1.00000000,0.25000000,1,1.250250e-05,gap,0,0,1,1.851481e+00,4.498538e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.400620e+06,2.400620e+06,0.41160399,1.42951971,2.089861e+06,4.801240e+06,1.00000000,0.25000000,1,9.158415e-04,lisa,0,1,0,2.527528e-02,6.140679e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.077664e+07,5.077664e+07,0.41166899,1.42913611,4.420364e+07,1.015533e+08,1.00000000,0.25000000,1,4.329919e-05,gap,0,0,1,5.346093e-01,1.298639e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.104635e+08,3.104635e+08,0.41168001,1.42907105,2.702742e+08,6.209271e+08,1.00000000,0.25000000,1,7.081628e-06,gap,0,0,1,3.268761e+00,7.940052e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.100221e+07,2.100221e+07,0.41168001,1.42907105,1.828349e+07,4.200443e+07,1.00000000,0.25000000,1,1.046836e-04,gap,0,0,1,2.211249e-01,5.371280e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.168069e+06,2.168069e+06,0.41169599,1.42897680,1.887414e+06,4.336138e+06,1.00000000,0.25000000,1,1.014076e-03,lisa,0,1,0,2.282683e-02,5.544585e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.155403e+06,3.155403e+06,0.41169599,1.42897680,2.746938e+06,6.310806e+06,1.00000000,0.25000000,1,6.967691e-04,lisa,0,1,0,3.322212e-02,8.069576e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.365297e+08,1.365297e+08,0.41179100,1.42841638,1.188560e+08,2.730594e+08,1.00000000,0.25000000,1,1.610337e-05,gap,0,0,1,1.437473e+00,3.490782e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.436233e+06,1.436233e+06,0.41179499,1.42839283,1.250313e+06,2.872465e+06,1.00000000,0.25000000,1,1.530802e-03,lisa,0,1,0,1.512159e-02,3.672115e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.693534e+06,2.693534e+06,0.41180199,1.42835153,2.344858e+06,5.387068e+06,1.00000000,0.25000000,1,8.162463e-04,lisa,0,1,0,2.835927e-02,6.886627e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.365456e+07,5.365456e+07,0.41180199,1.42835153,4.670901e+07,1.073091e+08,1.00000000,0.25000000,1,4.097671e-05,gap,0,0,1,5.649099e-01,1.371800e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.338043e+06,2.338043e+06,0.41181800,1.42825716,2.035384e+06,4.676085e+06,1.00000000,0.25000000,1,9.403539e-04,lisa,0,1,0,2.461642e-02,5.977500e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.524240e+06,3.524240e+06,0.41181800,1.42825716,3.068029e+06,7.048479e+06,1.00000000,0.25000000,1,6.238473e-04,lisa,0,1,0,3.710547e-02,9.010163e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.448273e+07,2.448273e+07,0.41188601,1.42785621,2.131345e+07,4.896546e+07,1.00000000,0.25000000,1,8.980157e-05,gap,0,0,1,2.577700e-01,6.258284e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.273664e+07,4.273664e+07,0.41191301,1.42769707,3.720440e+07,8.547328e+07,1.00000000,0.25000000,1,5.144502e-05,gap,0,0,1,4.499589e-01,1.092364e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.242796e+06,2.242796e+06,0.41191700,1.42767353,1.952467e+06,4.485592e+06,1.00000000,0.25000000,1,9.802886e-04,lisa,0,1,0,2.361361e-02,5.732612e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.460038e+06,2.460038e+06,0.41192400,1.42763225,2.141588e+06,4.920077e+06,1.00000000,0.25000000,1,8.937207e-04,lisa,0,1,0,2.590087e-02,6.287780e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.182499e+07,1.182499e+07,0.41204599,1.42691359,1.029425e+07,2.364999e+07,1.00000000,0.25000000,1,1.859272e-04,gap,0,0,1,1.245012e-01,3.021536e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.078122e+06,2.078122e+06,0.41204599,1.42691359,1.809110e+06,4.156244e+06,1.00000000,0.25000000,1,1.057968e-03,lisa,0,1,0,2.187981e-02,5.310042e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.658533e+06,1.658533e+06,0.41204599,1.42691359,1.443837e+06,3.317065e+06,1.00000000,0.25000000,1,1.325622e-03,lisa,0,1,0,1.746210e-02,4.237901e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.664866e+06,1.664866e+06,0.41206199,1.42681933,1.449350e+06,3.329731e+06,1.00000000,0.25000000,1,1.320579e-03,lisa,0,1,0,1.752878e-02,4.253918e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.794922e+08,3.794922e+08,0.41216099,1.42623639,3.303671e+08,7.589843e+08,1.00000000,0.25000000,1,5.793499e-06,gap,0,0,1,3.995539e+00,9.694121e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.823354e+06,1.823354e+06,0.41216800,1.42619517,1.587322e+06,3.646708e+06,1.00000000,0.25000000,1,1.205793e-03,lisa,0,1,0,1.919745e-02,4.657675e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.495985e+06,1.495985e+06,0.41221401,1.42592433,1.302330e+06,2.991969e+06,1.00000000,0.25000000,1,1.469659e-03,lisa,0,1,0,1.575069e-02,3.820999e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.276838e+06,2.276838e+06,0.41227499,1.42556554,1.982103e+06,4.553676e+06,1.00000000,0.25000000,1,9.656319e-04,lisa,0,1,0,2.397202e-02,5.814571e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.274107e+07,3.274107e+07,0.41227901,1.42554187,2.850276e+07,6.548214e+07,1.00000000,0.25000000,1,6.715075e-05,gap,0,0,1,3.447191e-01,8.361307e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.410658e+06,3.410658e+06,0.41227901,1.42554187,2.969151e+06,6.821317e+06,1.00000000,0.25000000,1,6.446226e-04,lisa,0,1,0,3.590961e-02,8.710027e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.469325e+06,1.469325e+06,0.41229001,1.42547717,1.279122e+06,2.938651e+06,1.00000000,0.25000000,1,1.496324e-03,lisa,0,1,0,1.547001e-02,3.752215e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.944951e+06,2.944951e+06,0.41230601,1.42538303,2.563729e+06,5.889903e+06,1.00000000,0.25000000,1,7.465616e-04,lisa,0,1,0,3.100635e-02,7.520227e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.444021e+06,5.444021e+06,0.41232899,1.42524787,4.739296e+06,1.088804e+07,1.00000000,0.25000000,1,4.038535e-04,lisa,0,1,0,5.731817e-02,1.390108e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
5.127606e+06,5.127606e+06,0.41234401,1.42515952,4.463840e+06,1.025521e+07,1.00000000,0.25000000,1,4.287747e-04,lisa,0,1,0,5.398674e-02,1.309265e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.820948e+06,1.820948e+06,0.41239899,1.42483618,1.585227e+06,3.641895e+06,1.00000000,0.25000000,1,1.207386e-03,lisa,0,1,0,1.917211e-02,4.648923e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.405241e+08,6.405241e+08,0.41240501,1.42480078,5.576086e+08,1.281048e+09,1.00000000,0.25000000,1,3.432482e-06,gap,0,0,1,6.743851e+00,1.635250e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.407750e+08,3.407750e+08,0.41240501,1.42480078,2.966619e+08,6.815501e+08,1.00000000,0.25000000,1,6.451727e-06,gap,0,0,1,3.587900e+00,8.699942e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.450421e+07,1.450421e+07,0.41241300,1.42475382,1.262665e+07,2.900842e+07,1.00000000,0.25000000,1,1.515827e-04,gap,0,0,1,1.527097e-01,3.702834e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.453779e+08,2.453779e+08,0.41252699,1.42408379,2.136139e+08,4.907559e+08,1.00000000,0.25000000,1,8.960005e-06,gap,0,0,1,2.583497e+00,6.262614e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.405979e+08,2.405979e+08,0.41252699,1.42408379,2.094526e+08,4.811958e+08,1.00000000,0.25000000,1,9.138016e-06,gap,0,0,1,2.533170e+00,6.140616e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
4.069811e+08,4.069811e+08,0.41253501,1.42403668,3.542976e+08,8.139622e+08,1.00000000,0.25000000,1,5.402186e-06,gap,0,0,1,4.284960e+00,1.038690e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.151993e+06,3.151993e+06,0.41255000,1.42394860,2.743969e+06,6.303986e+06,1.00000000,0.25000000,1,6.975229e-04,lisa,0,1,0,3.318622e-02,8.044169e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.046215e+08,1.046215e+08,0.41264501,1.42339049,9.107830e+07,2.092430e+08,1.00000000,0.25000000,1,2.101468e-05,gap,0,0,1,1.101523e+00,2.669419e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.490404e+07,1.490404e+07,0.41264901,1.42336704,1.297472e+07,2.980809e+07,1.00000000,0.25000000,1,1.475162e-04,gap,0,0,1,1.569194e-01,3.802733e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
7.406539e+07,7.406539e+07,0.41264901,1.42336704,6.447767e+07,1.481308e+08,1.00000000,0.25000000,1,2.968441e-05,gap,0,0,1,7.798083e-01,1.889762e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.827694e+07,2.827694e+07,0.41264901,1.42336704,2.461651e+07,5.655388e+07,1.00000000,0.25000000,1,7.775195e-05,gap,0,0,1,2.977179e-01,7.214798e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
6.919560e+08,6.919560e+08,0.41265699,1.42332014,6.023827e+08,1.383912e+09,1.00000000,0.25000000,1,3.177351e-06,gap,0,0,1,7.285360e+00,1.765476e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
8.389430e+08,8.389430e+08,0.41270301,1.42304995,7.303423e+08,1.677886e+09,1.00000000,0.25000000,1,2.620664e-06,gap,0,0,1,8.832934e+00,2.140264e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.094228e+07,2.094228e+07,0.41277900,1.42260384,1.823131e+07,4.188456e+07,1.00000000,0.25000000,1,1.049832e-04,gap,0,0,1,2.204938e-01,5.341692e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.429111e+06,2.429111e+06,0.41277900,1.42260384,2.114664e+06,4.858222e+06,1.00000000,0.25000000,1,9.050995e-04,lisa,0,1,0,2.557525e-02,6.195870e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.358444e+06,2.358444e+06,0.41279399,1.42251587,2.053145e+06,4.716888e+06,1.00000000,0.25000000,1,9.322195e-04,lisa,0,1,0,2.483122e-02,6.015403e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.536197e+06,2.536197e+06,0.41279399,1.42251587,2.207888e+06,5.072395e+06,1.00000000,0.25000000,1,8.668834e-04,lisa,0,1,0,2.670272e-02,6.468777e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.762843e+08,1.762843e+08,0.41288999,1.42195265,1.534644e+08,3.525686e+08,1.00000000,0.25000000,1,1.247183e-05,gap,0,0,1,1.856035e+00,4.495229e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.147130e+08,1.147130e+08,0.41289401,1.42192905,9.986348e+07,2.294260e+08,1.00000000,0.25000000,1,1.916598e-05,gap,0,0,1,1.207773e+00,2.925140e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.754163e+06,2.754163e+06,0.41289401,1.42192905,2.397638e+06,5.508326e+06,1.00000000,0.25000000,1,7.982779e-04,lisa,0,1,0,2.899761e-02,7.023015e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.188887e+08,1.188887e+08,0.41289401,1.42192905,1.034986e+08,2.377774e+08,1.00000000,0.25000000,1,1.849282e-05,gap,0,0,1,1.251737e+00,3.031618e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.919988e+08,3.919988e+08,0.41290101,1.42188797,3.412548e+08,7.839976e+08,1.00000000,0.25000000,1,5.608658e-06,gap,0,0,1,4.127217e+00,9.995657e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.322734e+08,3.322734e+08,0.41290101,1.42188797,2.892608e+08,6.645468e+08,1.00000000,0.25000000,1,6.616802e-06,gap,0,0,1,3.498389e+00,8.472706e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
4.654429e+06,4.654429e+06,0.41291699,1.42179428,4.051915e+06,9.308857e+06,1.00000000,0.25000000,1,4.723646e-04,lisa,0,1,0,4.900483e-02,1.186796e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.181622e+06,1.181622e+06,0.41293001,1.42171790,1.028662e+06,2.363245e+06,1.00000000,0.25000000,1,1.860651e-03,lisa,0,1,0,1.244088e-02,3.012831e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
8.912769e+06,8.912769e+06,0.41298199,1.42141312,7.759016e+06,1.782554e+07,1.00000000,0.25000000,1,2.466784e-04,lisa,0,1,0,9.383939e-02,2.272239e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.820682e+08,1.820682e+08,0.41298199,1.42141312,1.584996e+08,3.641364e+08,1.00000000,0.25000000,1,1.207563e-05,gap,0,0,1,1.916932e+00,4.641683e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.636050e+08,1.636050e+08,0.41301000,1.42124887,1.424264e+08,3.272099e+08,1.00000000,0.25000000,1,1.343839e-05,gap,0,0,1,1.722539e+00,4.170695e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.253141e+07,1.253141e+07,0.41301599,1.42121376,1.090923e+07,2.506283e+07,1.00000000,0.25000000,1,1.754461e-04,gap,0,0,1,1.319388e-01,3.194521e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.602096e+06,3.602096e+06,0.41302401,1.42116676,3.135807e+06,7.204193e+06,1.00000000,0.25000000,1,6.103633e-04,lisa,0,1,0,3.792520e-02,9.182323e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.945734e+06,2.945734e+06,0.41303900,1.42107889,2.564410e+06,5.891467e+06,1.00000000,0.25000000,1,7.463633e-04,lisa,0,1,0,3.101459e-02,7.508876e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.246414e+07,1.246414e+07,0.41303900,1.42107889,1.085067e+07,2.492828e+07,1.00000000,0.25000000,1,1.763930e-04,gap,0,0,1,1.312305e-01,3.177195e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.663286e+08,2.663286e+08,0.41303900,1.42107889,2.318525e+08,5.326572e+08,1.00000000,0.25000000,1,8.255168e-06,gap,0,0,1,2.804080e+00,6.788898e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.468130e+07,1.468130e+07,0.41303900,1.42107889,1.278081e+07,2.936259e+07,1.00000000,0.25000000,1,1.497543e-04,gap,0,0,1,1.545742e-01,3.742362e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.843165e+07,3.843165e+07,0.41313499,1.42051634,3.345669e+07,7.686330e+07,1.00000000,0.25000000,1,5.720773e-05,gap,0,0,1,4.046332e-01,9.794214e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.543195e+06,3.543195e+06,0.41313800,1.42049871,3.084530e+06,7.086389e+06,1.00000000,0.25000000,1,6.205099e-04,lisa,0,1,0,3.730504e-02,9.029680e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.629658e+06,2.629658e+06,0.41313800,1.42049871,2.289250e+06,5.259315e+06,1.00000000,0.25000000,1,8.360736e-04,lisa,0,1,0,2.768673e-02,6.701570e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.052746e+06,3.052746e+06,0.41314599,1.42045191,2.657570e+06,6.105492e+06,1.00000000,0.25000000,1,7.201999e-04,lisa,0,1,0,3.214128e-02,7.779642e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.581636e+06,3.581636e+06,0.41314599,1.42045191,3.117995e+06,7.163271e+06,1.00000000,0.25000000,1,6.138501e-04,lisa,0,1,0,3.770977e-02,9.127469e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.299956e+06,3.299956e+06,0.41314599,1.42045191,2.872778e+06,6.599911e+06,1.00000000,0.25000000,1,6.662475e-04,lisa,0,1,0,3.474407e-02,8.409634e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.474742e+06,2.474742e+06,0.41316101,1.42036392,2.154388e+06,4.949483e+06,1.00000000,0.25000000,1,8.884109e-04,lisa,0,1,0,2.605568e-02,6.306422e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.362904e+06,1.362904e+06,0.41316101,1.42036392,1.186477e+06,2.725807e+06,1.00000000,0.25000000,1,1.613164e-03,lisa,0,1,0,1.434953e-02,3.473109e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.765752e+07,5.765752e+07,0.41326800,1.41973731,5.019378e+07,1.153150e+08,1.00000000,0.25000000,1,3.813184e-05,gap,0,0,1,6.070556e-01,1.468915e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
9.497121e+06,9.497121e+06,0.41326800,1.41973731,8.267724e+06,1.899424e+07,1.00000000,0.25000000,1,2.315004e-04,gap,0,0,1,9.999183e-02,2.419540e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.487733e+07,2.487733e+07,0.41326800,1.41973731,2.165697e+07,4.975465e+07,1.00000000,0.25000000,1,8.837716e-05,gap,0,0,1,2.619246e-01,6.337886e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.490818e+06,2.490818e+06,0.41326800,1.41973731,2.168383e+06,4.981636e+06,1.00000000,0.25000000,1,8.826769e-04,lisa,0,1,0,2.622494e-02,6.345746e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.388279e+06,3.388279e+06,0.41328400,1.41964361,2.949668e+06,6.776558e+06,1.00000000,0.25000000,1,6.488803e-04,lisa,0,1,0,3.567399e-02,8.631834e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.365409e+08,1.365409e+08,0.41338301,1.41906412,1.188658e+08,2.730818e+08,1.00000000,0.25000000,1,1.610204e-05,gap,0,0,1,1.437591e+00,3.477624e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
4.551742e+08,4.551742e+08,0.41350600,1.41834459,3.962521e+08,9.103484e+08,1.00000000,0.25000000,1,4.830211e-06,gap,0,0,1,4.792368e+00,1.158960e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
9.331163e+06,9.331163e+06,0.41351300,1.41830363,8.123249e+06,1.866233e+07,1.00000000,0.25000000,1,2.356177e-04,gap,0,0,1,9.824451e-02,2.375851e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.013220e+09,1.013220e+09,0.41351300,1.41830363,8.820590e+08,2.026439e+09,1.00000000,0.25000000,1,2.169902e-06,gap,0,0,1,1.066783e+01,2.579806e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.528979e+06,2.528979e+06,0.41352901,1.41821004,2.201604e+06,5.057957e+06,1.00000000,0.25000000,1,8.693579e-04,lisa,0,1,0,2.662672e-02,6.438900e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.946782e+08,1.946782e+08,0.41362801,1.41763123,1.694772e+08,3.893564e+08,1.00000000,0.25000000,1,1.129345e-05,gap,0,0,1,2.049698e+00,4.955413e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
4.780913e+06,4.780913e+06,0.41368201,1.41731564,4.162026e+06,9.561825e+06,1.00000000,0.25000000,1,4.598677e-04,lisa,0,1,0,5.033654e-02,1.216793e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.006643e+08,2.006643e+08,0.41374499,1.41694772,1.746884e+08,4.013286e+08,1.00000000,0.25000000,1,1.095654e-05,gap,0,0,1,2.112723e+00,5.106342e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
6.691896e+07,6.691896e+07,0.41374701,1.41693588,5.825634e+07,1.338379e+08,1.00000000,0.25000000,1,3.285448e-05,gap,0,0,1,7.045660e-01,1.702891e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
7.662061e+06,7.662061e+06,0.41375801,1.41687164,6.670211e+06,1.532412e+07,1.00000000,0.25000000,1,2.869447e-04,lisa,0,1,0,8.067112e-02,1.949718e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.882388e+07,1.882388e+07,0.41377401,1.41677816,1.638714e+07,3.764777e+07,1.00000000,0.25000000,1,1.167977e-04,gap,0,0,1,1.981900e-01,4.789813e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180988e+06,1.180988e+06,0.41377401,1.41677816,1.028109e+06,2.361975e+06,1.00000000,0.25000000,1,1.861652e-03,lisa,0,1,0,1.243420e-02,3.005070e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.466002e+07,3.466002e+07,0.41377401,1.41677816,3.017330e+07,6.932005e+07,1.00000000,0.25000000,1,6.343294e-05,gap,0,0,1,3.649231e-01,8.819382e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.102879e+06,2.102879e+06,0.41380399,1.41660306,1.830662e+06,4.205757e+06,1.00000000,0.25000000,1,1.045513e-03,lisa,0,1,0,2.214047e-02,5.350472e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.376853e+06,2.376853e+06,0.41387299,1.41620021,2.069171e+06,4.753706e+06,1.00000000,0.25000000,1,9.249994e-04,lisa,0,1,0,2.502504e-02,6.046551e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.404709e+07,1.404709e+07,0.41389200,1.41608922,1.222870e+07,2.809418e+07,1.00000000,0.25000000,1,1.565155e-04,gap,0,0,1,1.478969e-01,3.573320e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
