m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut
1.169033e+09,1.180986e+06,0.80335200,0.24478436,1.863760e+07,1.170214e+09,0.00101022,0.00100819,1
1.356977e+09,5.437703e+06,0.80335200,0.24478436,4.942320e+07,1.362414e+09,0.00400722,0.00397530,1
3.073664e+07,3.381975e+06,0.80335200,0.24478436,8.007516e+06,3.411861e+07,0.11003075,0.08929848,1
1.771701e+06,1.210065e+06,0.80338198,0.24473790,1.270061e+06,2.981766e+06,0.68299632,0.24113044,1
6.057086e+06,1.182228e+06,0.80338198,0.24473790,2.193004e+06,7.239313e+06,0.19518093,0.13663755,1
7.341541e+06,1.926174e+06,0.80338198,0.24473790,3.139750e+06,9.267715e+06,0.26236639,0.16464076,1
2.830868e+06,1.448787e+06,0.80361998,0.24436926,1.743704e+06,4.279655e+06,0.51178174,0.22392707,1
3.929554e+08,1.667936e+07,0.80370897,0.24423148,5.853751e+07,4.096348e+08,0.04244594,0.03905971,1
4.399173e+07,1.464082e+07,0.80370897,0.24423148,2.146516e+07,5.863255e+07,0.33280838,0.18735221,1
2.669088e+08,3.285001e+06,0.80379897,0.24409216,1.902847e+07,2.701938e+08,0.01230758,0.01201013,1
6.330145e+09,1.180986e+06,0.80380601,0.24408127,3.663499e+07,6.331326e+09,0.00018657,0.00018650,1
1.012727e+09,3.388618e+06,0.80381298,0.24407048,3.310704e+07,1.016115e+09,0.00334603,0.00332375,1
1.823575e+09,1.417312e+06,0.80382800,0.24404723,2.484170e+07,1.824993e+09,0.00077722,0.00077601,1
3.109832e+08,5.361160e+07,0.80391800,0.24390795,1.049145e+08,3.645948e+08,0.17239390,0.12542231,1
3.674240e+09,1.204900e+06,0.80392498,0.24389716,2.982696e+07,3.675445e+09,0.00032793,0.00032772,1
4.137939e+08,1.933068e+07,0.80397701,0.24381666,6.523732e+07,4.331246e+08,0.04671571,0.04263885,1
1.947505e+09,1.254349e+06,0.80406600,0.24367900,2.370209e+07,1.948760e+09,0.00064408,0.00064325,1
1.959965e+08,3.270092e+07,0.80407000,0.24367282,6.489820e+07,2.286974e+08,0.16684443,0.12254224,1
2.261898e+08,1.765058e+06,0.80409598,0.24363263,1.227918e+07,2.279549e+08,0.00780343,0.00768306,1
8.530100e+07,1.017344e+07,0.80427903,0.24334959,2.328498e+07,9.547444e+07,0.11926522,0.09520238,1
6.331341e+09,2.332684e+09,0.80429000,0.24333263,3.266382e+09,8.664024e+09,0.36843441,0.19674885,1
7.204680e+09,1.180986e+06,0.80429000,0.24333263,3.858145e+07,7.205861e+09,0.00016392,0.00016387,1
2.127886e+07,4.412017e+06,0.80454302,0.24294162,7.972518e+06,2.569088e+07,0.20734272,0.14224193,1
9.760835e+07,1.450926e+06,0.80464000,0.24279182,7.789333e+06,9.905928e+07,0.01486477,0.01443251,1
4.432758e+09,1.534086e+06,0.80488503,0.24241347,3.716631e+07,4.434292e+09,0.00034608,0.00034584,1
1.262913e+07,3.353676e+06,0.80489999,0.24239037,5.437585e+06,1.598280e+07,0.26555089,0.16580153,1
3.934573e+08,1.608828e+07,0.80492997,0.24234410,5.733026e+07,4.095456e+08,0.04088951,0.03774007,1
2.680986e+08,1.788633e+07,0.80501997,0.24220520,5.214598e+07,2.859850e+08,0.06671549,0.05863129,1
2.876469e+07,1.125619e+07,0.80511600,0.24205705,1.533533e+07,4.002087e+07,0.39131957,0.20215188,1
8.676085e+07,1.180986e+06,0.80518299,0.24195370,6.569042e+06,8.794184e+07,0.01361197,0.01324883,1
8.290626e+07,5.907839e+07,0.80523199,0.24187813,6.075210e+07,1.419846e+08,0.71259263,0.24295911,1
1.650664e+08,1.315028e+06,0.80537701,0.24165452,9.072674e+06,1.663815e+08,0.00796666,0.00784122,1
3.646162e+08,2.002938e+08,0.80549598,0.24147113,2.331880e+08,5.649099e+08,0.54932773,0.22884685,1
9.661854e+06,1.567774e+06,0.80552602,0.24142483,3.148714e+06,1.122963e+07,0.16226428,0.12011940,1
1.311050e+07,1.180999e+06,0.80576497,0.24105668,3.040225e+06,1.429150e+07,0.09008045,0.07580772,1
5.133363e+07,1.628683e+07,0.80583900,0.24094267,2.439650e+07,6.762046e+07,0.31727411,0.18284468,1
4.418202e+08,1.291652e+06,0.80585402,0.24091954,1.332085e+07,4.431119e+08,0.00292348,0.00290646,1
1.477015e+08,1.375562e+06,0.80588400,0.24087337,8.913268e+06,1.490771e+08,0.00931312,0.00914205,1
3.531754e+06,3.347003e+06,0.80607802,0.24057471,2.992857e+06,6.878757e+06,0.94768875,0.24981966,1
2.279584e+08,1.612902e+06,0.80612302,0.24050545,1.167064e+07,2.295713e+08,0.00707542,0.00697635,1
2.638471e+08,7.900325e+07,0.80618298,0.24041319,1.214444e+08,3.428503e+08,0.29942817,0.17733241,1
2.455182e+08,2.217523e+07,0.80621201,0.24036853,5.702214e+07,2.676934e+08,0.09032011,0.07597600,1
5.724299e+09,1.542073e+06,0.80624998,0.24031011,4.129794e+07,5.725841e+09,0.00026939,0.00026925,1
7.205920e+09,1.886448e+06,0.80631697,0.24020706,5.110224e+07,7.207806e+09,0.00026179,0.00026165,1
8.001078e+06,1.371692e+06,0.80636197,0.24013785,2.690726e+06,9.372770e+06,0.17143838,0.12493069,1
1.903912e+08,1.995306e+06,0.80645102,0.24000091,1.232988e+07,1.923865e+08,0.01048003,0.01026377,1
1.252818e+08,1.046940e+08,0.80654401,0.23985795,9.962066e+07,2.299758e+08,0.83566779,0.24799646,1
5.907322e+08,4.564408e+07,0.80657101,0.23981645,1.252340e+08,6.363763e+08,0.07726695,0.06658051,1
5.410998e+08,1.183593e+06,0.80657101,0.23981645,1.371016e+07,5.422834e+08,0.00218738,0.00217785,1
9.955241e+08,2.103115e+07,0.80668998,0.23963360,9.797666e+07,1.016555e+09,0.02112571,0.02026062,1
2.989725e+08,1.961751e+07,0.80679500,0.23947223,5.758623e+07,3.185900e+08,0.06561642,0.05778442,1
2.450325e+08,1.794346e+06,0.80681002,0.23944916,1.280559e+07,2.468268e+08,0.00732289,0.00721681,1
3.442279e+08,2.899409e+07,0.80681002,0.23944916,7.675381e+07,3.732220e+08,0.08422935,0.07165081,1
8.664157e+09,1.956215e+09,0.80703402,0.23910514,3.406103e+09,1.062037e+10,0.22578248,0.15026693,1
8.217257e+07,8.243652e+06,0.80703402,0.23910514,2.028891e+07,9.041623e+07,0.10032121,0.08286169,1
1.117864e+09,3.371080e+07,0.80704802,0.23908364,1.359679e+08,1.151575e+09,0.03015645,0.02841671,1
7.377118e+09,1.271611e+06,0.80715299,0.23892251,4.071479e+07,7.378390e+09,0.00017237,0.00017231,1
7.378388e+09,2.445660e+06,0.80726498,0.23875062,6.028280e+07,7.380834e+09,0.00033146,0.00033124,1
9.800989e+09,1.180986e+06,0.80738503,0.23856644,4.363594e+07,9.802170e+09,0.00012050,0.00012047,1
6.610525e+08,1.247400e+06,0.80740702,0.23853270,1.532972e+07,6.622999e+08,0.00188699,0.00187989,1
2.922645e+08,1.732389e+06,0.80750400,0.23838396,1.345812e+07,2.939969e+08,0.00592747,0.00585782,1
2.862327e+09,1.618305e+06,0.80759400,0.23824595,3.221624e+07,2.863945e+09,0.00056538,0.00056474,1
1.854252e+08,1.336324e+08,0.80761999,0.23820610,1.366704e+08,3.190576e+08,0.72068116,0.24341221,1
3.889888e+08,3.432300e+07,0.80775797,0.23799459,8.912126e+07,4.233118e+08,0.08823648,0.07450778,1
1.961559e+08,1.887732e+06,0.80776602,0.23798226,1.207182e+07,1.980436e+08,0.00962363,0.00944105,1
3.368128e+08,1.816637e+07,0.80788499,0.23779995,5.780342e+07,3.549792e+08,0.05393611,0.04855691,1
3.838633e+07,1.359455e+06,0.80810201,0.23746753,5.136493e+06,3.974579e+07,0.03541509,0.03303386,1
8.792869e+09,1.190855e+06,0.80822200,0.23728382,4.199096e+07,8.794060e+09,0.00013543,0.00013540,1
2.319413e+07,2.147092e+07,0.80822200,0.23728382,1.942422e+07,4.466504e+07,0.92570498,0.24962788,1
2.087659e+08,2.165884e+07,0.80824399,0.23725015,5.256190e+07,2.304247e+08,0.10374705,0.08516019,1
1.111137e+07,2.437481e+06,0.80824399,0.23725015,4.297786e+06,1.354885e+07,0.21936827,0.14753805,1
2.834573e+06,1.875317e+06,0.80827397,0.23720426,1.998643e+06,4.709891e+06,0.66158716,0.23962979,1
2.664718e+09,3.818940e+06,0.80834901,0.23708941,5.239645e+07,2.668537e+09,0.00143315,0.00142905,1
4.094553e+06,2.267006e+06,0.80839401,0.23702054,2.629558e+06,6.361559e+06,0.55366394,0.22936760,1
6.446457e+07,2.114851e+07,0.80846900,0.23690581,3.120703e+07,8.561308e+07,0.32806406,0.18600328,1
2.609167e+08,9.306805e+07,0.80858099,0.23673449,1.322466e+08,3.539848e+08,0.35669636,0.19379089,1
9.309595e+06,1.417480e+06,0.80860299,0.23670085,2.925313e+06,1.072708e+07,0.15226012,0.11467932,1
9.105447e+08,2.435444e+08,0.80894798,0.23617343,3.936224e+08,1.154089e+09,0.26747114,0.16649484,1
8.339740e+07,2.901978e+07,0.80896300,0.23615048,4.170052e+07,1.124172e+08,0.34796987,0.19150551,1
3.486699e+08,1.932138e+08,0.80902302,0.23605877,2.240218e+08,5.418837e+08,0.55414521,0.22942482,1
1.916298e+08,1.148053e+07,0.80908298,0.23596716,3.498715e+07,2.031103e+08,0.05990995,0.05332870,1
7.187098e+08,1.418200e+06,0.80918700,0.23580829,1.711957e+07,7.201280e+08,0.00197326,0.00196549,1
1.602731e+09,2.329392e+06,0.80920202,0.23578536,3.178071e+07,1.605060e+09,0.00145339,0.00144917,1
2.115117e+07,1.230523e+06,0.80923200,0.23573957,3.795559e+06,2.238169e+07,0.05817753,0.05195630,1
3.244656e+08,1.487732e+07,0.80941200,0.23546475,5.059276e+07,3.393429e+08,0.04585178,0.04191948,1
1.707381e+08,4.287939e+07,0.80944198,0.23541899,7.125578e+07,2.136175e+08,0.25114130,0.16043733,1
1.225438e+09,1.774343e+06,0.80956203,0.23523580,2.424451e+07,1.227213e+09,0.00144793,0.00144374,1
6.642752e+08,1.853720e+06,0.80959201,0.23519006,1.947707e+07,6.661289e+08,0.00279059,0.00277508,1
1.396420e+09,1.590552e+07,0.80992198,0.23468683,9.504985e+07,1.412326e+09,0.01139021,0.01113510,1
2.341202e+09,1.948465e+08,0.81001902,0.23453892,5.183789e+08,2.536048e+09,0.08322499,0.07092778,1
7.270594e+07,1.508400e+07,0.81014699,0.23434391,2.724977e+07,8.778993e+07,0.20746583,0.14229737,1
1.881901e+09,3.444715e+07,0.81016201,0.23432103,1.700416e+08,1.916349e+09,0.01830444,0.01765229,1
9.050960e+08,1.288513e+06,0.81028098,0.23413979,1.772587e+07,9.063845e+08,0.00142362,0.00141958,1
8.223959e+07,1.212431e+06,0.81040102,0.23395698,6.530636e+06,8.345202e+07,0.01474267,0.01431741,1
5.620461e+08,4.791497e+07,0.81050599,0.23379718,1.262076e+08,6.099610e+08,0.08525097,0.07238339,1
3.349985e+06,2.128403e+06,0.81064099,0.23359170,2.312743e+06,5.478388e+06,0.63534693,0.23756975,1
2.289578e+08,2.237555e+08,0.81070203,0.23349883,1.970393e+08,4.527133e+08,0.97727863,0.24996699,1
3.677296e+09,1.209988e+06,0.81085300,0.23326916,2.991242e+07,3.678506e+09,0.00032904,0.00032883,1
1.026618e+08,3.185164e+07,0.81085902,0.23326000,4.819159e+07,1.345134e+08,0.31025795,0.18072129,1
1.412338e+09,3.993106e+07,0.81088197,0.23322510,1.653257e+08,1.452269e+09,0.02827301,0.02673962,1
1.312203e+08,6.366268e+07,0.81097901,0.23307754,7.855552e+07,1.948829e+08,0.48515895,0.21995720,1
1.081215e+07,1.181007e+06,0.81112200,0.23286016,2.804865e+06,1.199316e+07,0.10922961,0.08877639,1
1.062033e+07,1.181033e+06,0.81112200,0.23286016,2.783900e+06,1.180136e+07,0.11120498,0.09006082,1
1.148062e+07,2.569102e+06,0.81122702,0.23270055,4.490704e+06,1.404972e+07,0.22377737,0.14942090,1
2.143047e+06,1.181020e+06,0.81148201,0.23231321,1.372902e+06,3.324067e+06,0.55109389,0.22906009,1
4.562149e+07,1.196885e+06,0.81160200,0.23213103,5.107989e+06,4.681838e+07,0.02623511,0.02491089,1
3.185902e+08,1.043890e+07,0.81160200,0.23213103,4.070853e+07,3.290291e+08,0.03276591,0.03071981,1
1.029938e+07,1.181016e+06,0.81184298,0.23176529,2.748202e+06,1.148040e+07,0.11466862,0.09228966,1
2.897121e+07,1.297278e+06,0.81199300,0.23153771,4.454527e+06,3.026849e+07,0.04477817,0.04102212,1
1.022402e+09,2.004089e+06,0.81199300,0.23153771,2.425654e+07,1.024406e+09,0.00196018,0.00195252,1
5.458887e+07,1.225126e+06,0.81206799,0.23142399,5.569577e+06,5.581400e+07,0.02244277,0.02146834,1
1.269237e+08,1.180986e+06,0.81217301,0.23126475,7.655252e+06,1.281047e+08,0.00930469,0.00913393,1
2.832536e+08,3.408843e+06,0.81217301,0.23126475,1.992486e+07,2.866625e+08,0.01203460,0.01175008,1
8.721833e+08,1.300453e+06,0.81220299,0.23121930,1.756186e+07,8.734838e+08,0.00149103,0.00148660,1
3.414570e+08,1.180986e+06,0.81229401,0.23108135,1.138627e+07,3.426380e+08,0.00345867,0.00343487,1
4.832920e+07,2.618217e+06,0.81230098,0.23107078,8.315812e+06,5.094742e+07,0.05417463,0.04874958,1
6.507160e+07,2.353263e+06,0.81232399,0.23103591,8.816031e+06,6.742486e+07,0.03616420,0.03368385,1
1.331842e+06,1.265127e+06,0.81235403,0.23099039,1.129949e+06,2.596969e+06,0.94990744,0.24983501,1
1.648701e+06,1.408977e+06,0.81242102,0.23088887,1.326017e+06,3.057678e+06,0.85459825,0.24846333,1
2.351683e+09,1.223835e+06,0.81242901,0.23087677,2.518489e+07,2.352907e+09,0.00052041,0.00051987,1
1.987614e+07,3.548775e+06,0.81242901,0.23087677,6.840860e+06,2.342492e+07,0.17854442,0.12854476,1
6.690493e+08,1.193094e+06,0.81244397,0.23085411,1.499800e+07,6.702424e+08,0.00178327,0.00177692,1
2.272276e+06,1.320224e+06,0.81247401,0.23080860,1.496876e+06,3.592501e+06,0.58101397,0.23244230,1
3.045808e+08,1.180988e+06,0.81256402,0.23067227,1.087657e+07,3.057617e+08,0.00387742,0.00384753,1
9.064394e+08,1.182970e+06,0.81256402,0.23067227,1.685026e+07,9.076223e+08,0.00130507,0.00130167,1
1.416439e+09,7.978432e+08,0.81265801,0.23052992,9.179578e+08,2.214283e+09,0.56327386,0.23048861,1
2.319309e+07,5.467021e+06,0.81266999,0.23051178,9.341359e+06,2.866011e+07,0.23571765,0.15436670,1
2.100915e+08,8.081621e+06,0.81268501,0.23048904,2.952459e+07,2.181731e+08,0.03846714,0.03567011,1
2.329879e+08,1.180986e+06,0.81268501,0.23048904,9.768796e+06,2.341689e+08,0.00506887,0.00501787,1
7.043283e+06,1.363477e+06,0.81286502,0.23021655,2.538212e+06,8.406759e+06,0.19358537,0.13588314,1
6.178107e+06,1.180986e+06,0.81295502,0.23008035,2.210524e+06,7.359093e+06,0.19115662,0.13472606,1
1.660466e+07,2.698066e+06,0.81298602,0.23003346,5.415591e+06,1.930273e+07,0.16248845,0.12023896,1
1.691704e+06,1.464131e+06,0.81307602,0.22989730,1.369366e+06,3.155834e+06,0.86547700,0.24869997,1
3.752775e+08,7.982093e+07,0.81307602,0.22989730,1.426463e+08,4.550985e+08,0.21269839,0.14463007,1
5.352967e+08,5.179421e+08,0.81312501,0.22982319,4.583741e+08,1.053239e+09,0.96757946,0.24993212,1
4.120165e+07,4.883525e+06,0.81315100,0.22978389,1.120667e+07,4.608518e+07,0.11852741,0.09473829,1
1.490301e+07,7.039548e+06,0.81315100,0.22978389,8.794959e+06,2.194256e+07,0.47235740,0.21789348,1
8.702465e+08,1.180986e+06,0.81319600,0.22971583,1.656098e+07,8.714275e+08,0.00135707,0.00135339,1
3.279141e+06,1.864910e+06,0.81328702,0.22957821,2.135943e+06,5.144051e+06,0.56871908,0.23110399,1
4.539150e+06,3.903499e+06,0.81328702,0.22957821,3.662363e+06,8.442648e+06,0.85996253,0.24858284,1
4.160570e+08,1.551491e+06,0.81339198,0.22941954,1.451401e+07,4.176085e+08,0.00372903,0.00370138,1
3.651329e+06,1.674269e+06,0.81340700,0.22939684,2.120763e+06,5.325598e+06,0.45853700,0.21554576,1
3.143106e+08,5.093401e+07,0.81351203,0.22923813,1.023537e+08,3.652446e+08,0.16204994,0.12000499,1
9.806614e+09,1.519649e+06,0.81362498,0.22906748,5.077385e+07,9.808134e+09,0.00015496,0.00015491,1
1.192653e+09,5.614068e+06,0.81363302,0.22905532,4.783704e+07,1.198267e+09,0.00470721,0.00466321,1
9.871774e+06,1.505979e+06,0.81367803,0.22898735,3.105397e+06,1.137775e+07,0.15255401,0.11484208,1
4.551638e+08,1.180986e+06,0.81367803,0.22898735,1.277582e+07,4.563448e+08,0.00259464,0.00258123,1
5.569619e+08,1.180986e+06,0.81367803,0.22898735,1.385138e+07,5.581429e+08,0.00212041,0.00211144,1
4.373059e+09,1.709094e+07,0.81374598,0.22888473,1.569043e+08,4.390150e+09,0.00390823,0.00387786,1
7.502450e+08,1.431802e+06,0.81376803,0.22885142,1.751643e+07,7.516768e+08,0.00190845,0.00190118,1
7.208001e+09,5.695719e+06,0.81387401,0.22869141,9.917140e+07,7.213697e+09,0.00079019,0.00078895,1
8.976380e+06,5.087319e+06,0.81388903,0.22866873,5.836254e+06,1.406370e+07,0.56674506,0.23088253,1
4.808828e+08,1.641541e+08,0.81394899,0.22857822,2.379346e+08,6.450369e+08,0.34135993,0.18972383,1
1.383099e+08,1.665574e+07,0.81399399,0.22851030,3.796673e+07,1.549656e+08,0.12042340,0.09592825,1
5.726853e+09,1.810422e+06,0.81411499,0.22832771,4.547858e+07,5.728663e+09,0.00031613,0.00031593,1
1.249024e+09,1.180986e+06,0.81415999,0.22825982,1.913785e+07,1.250205e+09,0.00094553,0.00094374,1
1.730839e+08,6.824594e+07,0.81422800,0.22815723,9.265692e+07,2.413298e+08,0.39429409,0.20282033,1
2.254325e+09,1.180986e+06,0.81425101,0.22812252,2.423863e+07,2.255506e+09,0.00052388,0.00052333,1
2.068660e+07,1.495114e+06,0.81425101,0.22812252,4.217149e+06,2.218171e+07,0.07227452,0.06285983,1
1.167861e+09,1.841261e+07,0.81428099,0.22807731,9.653102e+07,1.186274e+09,0.01576610,0.01528047,1
3.798465e+08,1.253159e+07,0.81437099,0.22794158,4.873350e+07,3.923781e+08,0.03299120,0.03091754,1
1.479037e+08,1.180986e+06,0.81443101,0.22785108,8.140437e+06,1.490847e+08,0.00798483,0.00785883,1
4.434499e+09,4.101757e+06,0.81447703,0.22778171,6.705628e+07,4.438601e+09,0.00092496,0.00092326,1
6.562120e+07,6.124225e+06,0.81447703,0.22778171,1.553454e+07,7.174542e+07,0.09332693,0.07807408,1
1.740508e+09,1.180988e+06,0.81459701,0.22760087,2.185540e+07,1.741689e+09,0.00067853,0.00067761,1
6.787305e+07,6.758858e+07,0.81471002,0.22743059,5.896294e+07,1.354616e+08,0.99580879,0.24999890,1
3.079274e+07,2.763640e+07,0.81471002,0.22743059,2.538820e+07,5.842914e+07,0.89749753,0.24927046,1
1.027459e+08,1.547904e+06,0.81485403,0.22721367,8.265201e+06,1.042938e+08,0.01506535,0.01462148,1
9.167316e+07,3.671036e+06,0.81495899,0.22705561,1.319349e+07,9.534420e+07,0.04004483,0.03702050,1
1.813655e+07,2.017774e+06,0.81495899,0.22705561,4.755352e+06,2.015433e+07,0.11125455,0.09009292,1
2.790892e+09,1.180988e+06,0.81521600,0.22666875,2.640023e+07,2.792073e+09,0.00042316,0.00042280,1
1.741704e+09,1.180986e+06,0.81521600,0.22666875,2.186139e+07,1.742885e+09,0.00067806,0.00067715,1
1.008688e+09,1.180986e+06,0.81521600,0.22666875,1.756904e+07,1.009869e+09,0.00117081,0.00116808,1
2.330130e+07,2.368645e+06,0.81532103,0.22651074,5.797531e+06,2.566994e+07,0.10165291,0.08375876,1
2.900915e+08,4.967154e+06,0.81533599,0.22648824,2.518859e+07,2.950587e+08,0.01712271,0.01655106,1
9.840330e+07,1.180986e+06,0.81543398,0.22634085,6.910580e+06,9.958429e+07,0.01200149,0.01171852,1
1.325095e+06,1.181069e+06,0.81543398,0.22634085,1.088708e+06,2.506163e+06,0.89130910,0.24917434,1
5.768689e+08,4.067434e+06,0.81545699,0.22630625,2.947222e+07,5.809363e+08,0.00705088,0.00695249,1
5.721317e+08,1.003671e+07,0.81545699,0.22630625,5.040142e+07,5.821684e+08,0.01754266,0.01694300,1
3.639858e+08,2.702908e+08,0.81561601,0.22606715,2.724543e+08,6.342766e+08,0.74258610,0.24454474,1
5.692634e+09,1.180986e+06,0.82004303,0.21944821,3.511189e+07,5.693815e+09,0.00020746,0.00020737,1
2.119073e+08,1.628905e+06,0.82005799,0.21942596,1.140068e+07,2.135362e+08,0.00768687,0.00757005,1
3.210983e+06,1.554178e+06,0.82011902,0.21933521,1.919852e+06,4.765161e+06,0.48401927,0.21977767,1
3.318660e+07,7.692176e+06,0.82015699,0.21927876,1.324060e+07,4.087877e+07,0.23178563,0.15276232,1
1.107451e+07,3.080617e+06,0.82018000,0.21924456,4.893217e+06,1.415512e+07,0.27817196,0.17026868,1
1.063406e+08,5.800236e+07,0.82027799,0.21909891,6.775426e+07,1.643429e+08,0.54543965,0.22837187,1
2.331429e+09,1.180991e+06,0.82028598,0.21908704,2.456704e+07,2.332610e+09,0.00050655,0.00050604,1
2.698981e+08,4.354798e+06,0.82030100,0.21906471,2.261885e+07,2.742529e+08,0.01613497,0.01562663,1
1.088116e+07,1.340396e+06,0.82033199,0.21901866,3.026354e+06,1.222156e+07,0.12318495,0.09764615,1
6.363315e+09,1.180986e+06,0.82039398,0.21892655,3.671167e+07,6.364496e+09,0.00018559,0.00018552,1
2.113227e+09,1.275211e+09,0.82040799,0.21890574,1.420094e+09,3.388438e+09,0.60344253,0.23470866,1
1.995055e+08,4.461780e+06,0.82042301,0.21888342,2.031261e+07,2.039672e+08,0.02236420,0.02139647,1
3.060570e+06,1.499926e+06,0.82045299,0.21883888,1.842133e+06,4.560496e+06,0.49008070,0.22072322,1
5.715678e+08,3.015766e+07,0.82045299,0.21883888,9.682769e+07,6.017254e+08,0.05276306,0.04760677,1
4.205137e+07,1.472938e+07,0.82052100,0.21873786,2.110272e+07,5.678075e+07,0.35027102,0.19211546,1
5.693829e+09,1.180986e+06,0.82052100,0.21873786,3.511483e+07,5.695010e+09,0.00020742,0.00020733,1
1.693667e+07,1.180986e+06,0.82052898,0.21872599,3.380830e+06,1.811766e+07,0.06972954,0.06093528,1
7.521287e+07,3.600221e+07,0.82052898,0.21872599,4.470335e+07,1.112151e+08,0.47867092,0.21892430,1
1.810703e+06,1.396611e+06,0.82057500,0.21865765,1.382055e+06,3.207313e+06,0.77130862,0.24583273,1
2.361972e+06,1.180986e+06,0.82065099,0.21854480,1.436940e+06,3.542958e+06,0.50000000,0.22222222,1
1.468175e+08,4.605049e+06,0.82076102,0.21838144,1.827970e+07,1.514226e+08,0.03136580,0.02948702,1
7.220165e+08,3.505861e+06,0.82084799,0.21825236,2.950359e+07,7.255224e+08,0.00485565,0.00480884,1
4.496147e+06,3.974388e+06,0.82090902,0.21816178,3.678614e+06,8.470535e+06,0.88395410,0.24905145,1
4.419250e+08,7.094346e+06,0.82093900,0.21811730,3.692356e+07,4.490194e+08,0.01605328,0.01555002,1
3.388471e+09,2.847077e+06,0.82100803,0.21801489,4.836911e+07,3.391318e+09,0.00084022,0.00083881,1
1.472297e+09,2.538471e+06,0.82101500,0.21800454,3.234386e+07,1.474835e+09,0.00172416,0.00171823,1
2.562504e+09,2.707662e+06,0.82101500,0.21800454,4.196920e+07,2.565211e+09,0.00105665,0.00105442,1
1.405100e+09,2.148376e+08,0.82106102,0.21793628,4.425791e+08,1.619938e+09,0.15289840,0.11503258,1
7.216239e+09,3.542958e+06,0.82113701,0.21782356,7.462792e+07,7.219782e+09,0.00049097,0.00049049,1
1.359708e+08,2.136773e+07,0.82113701,0.21782356,4.350662e+07,1.573385e+08,0.15714943,0.11736374,1
6.152170e+08,6.803912e+07,0.82127398,0.21762045,1.607517e+08,6.832561e+08,0.11059369,0.08966438,1
2.425745e+06,1.572424e+06,0.82127398,0.21762045,1.692297e+06,3.998169e+06,0.64822302,0.23861212,1
1.180986e+06,1.180986e+06,0.82136899,0.21747961,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1
4.439962e+09,1.180986e+06,0.82137197,0.21747519,3.178890e+07,4.441143e+09,0.00026599,0.00026585,1
1.863714e+08,7.000089e+06,0.82142597,0.21739515,2.582327e+07,1.933715e+08,0.03755988,0.03488975,1
3.494095e+09,1.180994e+06,0.82150197,0.21728253,2.888371e+07,3.495276e+09,0.00033800,0.00033777,1
2.303543e+07,9.121892e+06,0.82151699,0.21726028,1.236041e+07,3.215732e+07,0.39599401,0.20319897,1
2.995955e+07,4.183496e+06,0.82154697,0.21721586,8.957448e+06,3.414305e+07,0.13963813,0.10751525,1
6.365766e+09,2.361972e+06,0.82160997,0.21712252,5.565099e+07,6.368128e+09,0.00037104,0.00037077,1
6.723044e+06,1.567110e+06,0.82166898,0.21703511,2.690833e+06,8.290154e+06,0.23309524,0.15329930,1
